model,cohort,seed,epoch,loss,seconds,evaluated,valid_coverage@10,valid_coverage@20,valid_hit_rate@10,valid_hit_rate@20,valid_ndcg@10,valid_ndcg@20,valid_recall@10,valid_recall@20,note
bt_dkgrec,active,2020,1,0.68828692982654,1.7,False,,,,,,,,,
bt_dkgrec,active,2020,2,0.6809196329209098,3.1,False,,,,,,,,,
bt_dkgrec,active,2020,3,0.664688689484467,4.5,False,,,,,,,,,
bt_dkgrec,active,2020,4,0.6335383533539288,5.9,False,,,,,,,,,
bt_dkgrec,active,2020,5,0.5869280729083187,7.3,True,0.0037503317601172413,0.006658281309500456,0.021367521367521368,0.042735042735042736,0.005023744538541004,0.007051923271530228,0.011350491613649507,0.016991771827579293,best
bt_dkgrec,active,2020,6,0.5320159097608685,9.1,False,,,,,,,,,
bt_dkgrec,active,2020,7,0.4765678063752689,10.4,False,,,,,,,,,
bt_dkgrec,active,2020,8,0.4265984090116855,11.8,False,,,,,,,,,
bt_dkgrec,active,2020,9,0.3827639930271706,13.2,False,,,,,,,,,
bt_dkgrec,active,2020,10,0.3455162845806936,14.6,True,0.0038541871011666417,0.006877531473938079,0.02564102564102564,0.05128205128205128,0.006017194948637043,0.008344542402317195,0.011393658323482886,0.017971116556924027,best
bt_dkgrec,active,2020,11,0.31208461175016033,16.4,False,,,,,,,,,
bt_dkgrec,active,2020,12,0.2858978107914993,17.8,False,,,,,,,,,
bt_dkgrec,active,2020,13,0.2601470949251819,19.3,False,,,,,,,,,
bt_dkgrec,active,2020,14,0.2387996558201134,20.7,False,,,,,,,,,
bt_dkgrec,active,2020,15,0.220459520978641,22.1,True,0.004546556041495979,0.008319966766290864,0.03418803418803419,0.0641025641025641,0.007962721457697155,0.01059049417512217,0.016735538665363224,0.024808723394530864,best
bt_dkgrec,active,2020,16,0.20249122353639015,23.8,False,,,,,,,,,
bt_dkgrec,active,2020,17,0.1882065012605243,25.2,False,,,,,,,,,
bt_dkgrec,active,2020,18,0.17424709673296587,26.6,False,,,,,,,,,
bt_dkgrec,active,2020,19,0.16179921583154208,28.0,False,,,,,,,,,
bt_dkgrec,active,2020,20,0.15189841870815182,29.5,True,0.005308161875858249,0.009704704646949537,0.029914529914529916,0.05982905982905983,0.009456173240312716,0.013126766878340369,0.015667162596987156,0.028600088724357726,best
bt_dkgrec,active,2020,21,0.14288495763171466,31.4,False,,,,,,,,,
bt_dkgrec,active,2020,22,0.1348540060415913,32.8,False,,,,,,,,,
bt_dkgrec,active,2020,23,0.1263736613227661,34.2,False,,,,,,,,,
bt_dkgrec,active,2020,24,0.11955166256465312,35.6,False,,,,,,,,,
bt_dkgrec,active,2020,25,0.11351994808320197,37.0,True,0.005885135992799363,0.010870192363170588,0.038461538461538464,0.0641025641025641,0.009404000266050082,0.013552270319794819,0.016537691245293584,0.03144909157336058,best
bt_dkgrec,active,2020,26,0.10806260940650941,38.7,False,,,,,,,,,
bt_dkgrec,active,2020,27,0.10239633070689538,40.2,False,,,,,,,,,
bt_dkgrec,active,2020,28,0.09842173348013906,41.6,False,,,,,,,,,
bt_dkgrec,active,2020,29,0.09413119747280493,43.0,False,,,,,,,,,
bt_dkgrec,active,2020,30,0.08894076451763074,44.4,True,0.006542886486112233,0.011954903703019883,0.038461538461538464,0.0641025641025641,0.009231122529375066,0.013256289625066725,0.016537691245293584,0.0314059248635272,khong cai thien (1/20)
bt_dkgrec,active,2020,31,0.08705648275493566,46.2,False,,,,,,,,,
bt_dkgrec,active,2020,32,0.08285143809516891,47.6,False,,,,,,,,,
bt_dkgrec,active,2020,33,0.07934197498855945,49.0,False,,,,,,,,,
bt_dkgrec,active,2020,34,0.07664351002868136,50.4,False,,,,,,,,,
bt_dkgrec,active,2020,35,0.07460480931510655,51.8,True,0.006877531473938079,0.01270497005504333,0.03418803418803419,0.0641025641025641,0.009375312604494847,0.013310697644568962,0.016494524535460207,0.029696523154125493,khong cai thien (2/20)
bt_dkgrec,active,2020,36,0.07196260282848474,53.6,False,,,,,,,,,
bt_dkgrec,active,2020,37,0.06935986282586373,55.0,False,,,,,,,,,
bt_dkgrec,active,2020,38,0.06778102284916929,56.4,False,,,,,,,,,
bt_dkgrec,active,2020,39,0.06579631293774645,57.8,False,,,,,,,,,
bt_dkgrec,active,2020,40,0.06348666880055487,59.2,True,0.007362189732168615,0.013570431230455001,0.042735042735042736,0.0641025641025641,0.011519822656383854,0.014286366856160573,0.019699652740588415,0.029708144960619094,best
bt_dkgrec,active,2020,41,0.061651733355132,61.1,False,,,,,,,,,
bt_dkgrec,active,2020,42,0.059410320595752776,62.5,False,,,,,,,,,
bt_dkgrec,active,2020,43,0.057286561314092425,63.9,False,,,,,,,,,
bt_dkgrec,active,2020,44,0.0565399749501011,65.3,False,,,,,,,,,
bt_dkgrec,active,2020,45,0.0547078214781458,66.6,True,0.007673755755316817,0.01432049758247845,0.038461538461538464,0.0641025641025641,0.011270835858893066,0.014281240248644545,0.0196434224212002,0.029708144960619094,khong cai thien (1/20)
bt_dkgrec,active,2020,46,0.05360833929886925,68.4,False,,,,,,,,,
bt_dkgrec,active,2020,47,0.052528681426296416,69.8,False,,,,,,,,,
bt_dkgrec,active,2020,48,0.05160160296639087,71.1,False,,,,,,,,,
bt_dkgrec,active,2020,49,0.04953136725054352,72.6,False,,,,,,,,,
bt_dkgrec,active,2020,50,0.04900691707390987,74.0,True,0.00793916384910973,0.01493209014643603,0.038461538461538464,0.0641025641025641,0.011249321555990012,0.014340810825135301,0.0196434224212002,0.029708144960619094,best
bt_dkgrec,active,2020,51,0.04809959556152147,75.7,False,,,,,,,,,
bt_dkgrec,active,2020,52,0.04702510410052738,77.1,False,,,,,,,,,
bt_dkgrec,active,2020,53,0.045415263361998616,78.5,False,,,,,,,,,
bt_dkgrec,active,2020,54,0.044722852178378604,79.9,False,,,,,,,,,
bt_dkgrec,active,2020,55,0.04341217033614037,81.3,True,0.008227650907580287,0.015612919604426545,0.042735042735042736,0.0641025641025641,0.010961676404825456,0.013738090586344964,0.019698210937527178,0.029708144960619094,khong cai thien (1/20)
bt_dkgrec,active,2020,56,0.042612721460758354,83.0,False,,,,,,,,,
bt_dkgrec,active,2020,57,0.04258344400213528,84.4,False,,,,,,,,,
bt_dkgrec,active,2020,58,0.041111834097134786,85.8,False,,,,,,,,,
bt_dkgrec,active,2020,59,0.04072665673260763,87.3,False,,,,,,,,,
bt_dkgrec,active,2020,60,0.039138538849032234,88.7,True,0.008608453824761421,0.016201433203706483,0.042735042735042736,0.0641025641025641,0.011339587119674283,0.013941801965637678,0.019752999453854152,0.029762933476946068,khong cai thien (2/20)
bt_dkgrec,active,2020,61,0.03878406408665665,90.4,False,,,,,,,,,
bt_dkgrec,active,2020,62,0.03831402662886888,91.8,False,,,,,,,,,
