model,cohort,seed,epoch,loss,seconds,evaluated,valid_coverage@10,valid_coverage@20,valid_hit_rate@10,valid_hit_rate@20,valid_ndcg@10,valid_ndcg@20,valid_recall@10,valid_recall@20,note
static_kg_gcn,original,2021,1,0.6532780045755713,16.6,False,,,,,,,,,
static_kg_gcn,original,2021,2,0.5264978021380572,33.4,False,,,,,,,,,
static_kg_gcn,original,2021,3,0.3737420460062817,50.2,False,,,,,,,,,
static_kg_gcn,original,2021,4,0.2713412479404488,66.6,False,,,,,,,,,
static_kg_gcn,original,2021,5,0.21060074935986112,82.9,True,0.00470975983150176,0.008225015357912493,0.04710144927536232,0.06702898550724638,0.018544654151863488,0.02170979299088663,0.03632566608110086,0.04734458878480618,best
static_kg_gcn,original,2021,6,0.17027224558562856,101.3,False,,,,,,,,,
static_kg_gcn,original,2021,7,0.1417981472884112,117.9,False,,,,,,,,,
static_kg_gcn,original,2021,8,0.12001746911568706,134.5,False,,,,,,,,,
static_kg_gcn,original,2021,9,0.10256492095202854,150.9,False,,,,,,,,,
static_kg_gcn,original,2021,10,0.08929638640593134,167.4,True,0.006328435053094498,0.01093093327352686,0.06340579710144928,0.08876811594202899,0.025508282569018173,0.03016288041463939,0.0452882463752029,0.06269005541030712,best
static_kg_gcn,original,2021,11,0.07798385644493692,185.7,False,,,,,,,,,
static_kg_gcn,original,2021,12,0.06875416194406792,202.2,False,,,,,,,,,
static_kg_gcn,original,2021,13,0.06071751000354112,218.7,False,,,,,,,,,
static_kg_gcn,original,2021,14,0.05425412348148634,235.3,False,,,,,,,,,
static_kg_gcn,original,2021,15,0.04902147714070417,251.8,True,0.007089017386132049,0.01255935955067136,0.06340579710144928,0.08876811594202899,0.026866930515836683,0.03166866497195678,0.04717593486901266,0.06494321690259905,best
static_kg_gcn,original,2021,16,0.044088150502978984,270.2,False,,,,,,,,,
static_kg_gcn,original,2021,17,0.040286007636309566,286.6,False,,,,,,,,,
static_kg_gcn,original,2021,18,0.036610750601106974,303.1,False,,,,,,,,,
static_kg_gcn,original,2021,19,0.03351717524681199,319.6,False,,,,,,,,,
static_kg_gcn,original,2021,20,0.0311873056585055,336.1,True,0.007664329663686094,0.01362710013358946,0.06159420289855073,0.08333333333333333,0.02742014230106551,0.032050668644892956,0.04556695317564882,0.06247516573603531,best
static_kg_gcn,original,2021,21,0.028827012668698426,354.4,False,,,,,,,,,
static_kg_gcn,original,2021,22,0.026657807594311956,370.9,False,,,,,,,,,
static_kg_gcn,original,2021,23,0.025119746579478464,387.4,False,,,,,,,,,
static_kg_gcn,original,2021,24,0.023395526451976005,403.9,False,,,,,,,,,
static_kg_gcn,original,2021,25,0.022052956176518153,420.4,True,0.008278646163447194,0.014446188799937594,0.06340579710144928,0.08514492753623189,0.02898770717782763,0.033360905694968725,0.04917184265010352,0.06460058661145616,best
static_kg_gcn,original,2021,26,0.020938369180499,438.8,False,,,,,,,,,
static_kg_gcn,original,2021,27,0.01982744993597237,455.3,False,,,,,,,,,
static_kg_gcn,original,2021,28,0.018568585024139148,471.8,False,,,,,,,,,
static_kg_gcn,original,2021,29,0.017865673849449634,488.4,False,,,,,,,,,
static_kg_gcn,original,2021,30,0.01707154234691743,504.8,True,0.008761323413259485,0.015314032744044543,0.06340579710144928,0.08876811594202899,0.028899206553294438,0.03321189656878624,0.04917184265010352,0.0641845909056054,khong cai thien (1/20)
static_kg_gcn,original,2021,31,0.01625462439182496,523.1,False,,,,,,,,,
static_kg_gcn,original,2021,32,0.015534817506485913,539.6,False,,,,,,,,,
static_kg_gcn,original,2021,33,0.014860362495513956,556.1,False,,,,,,,,,
static_kg_gcn,original,2021,34,0.014279696507706793,572.5,False,,,,,,,,,
static_kg_gcn,original,2021,35,0.013693521481969619,589.0,True,0.009092859302019444,0.01578208341052919,0.06521739130434782,0.08876811594202899,0.03043412279885849,0.03377767730362143,0.050983436853002065,0.0617313904225136,best
static_kg_gcn,original,2021,36,0.013304368079928405,607.3,False,,,,,,,,,
static_kg_gcn,original,2021,37,0.012828362593536985,623.8,False,,,,,,,,,
static_kg_gcn,original,2021,38,0.012599982765166324,640.3,False,,,,,,,,,
static_kg_gcn,original,2021,39,0.012051979109138971,656.8,False,,,,,,,,,
static_kg_gcn,original,2021,40,0.011938037106224162,673.3,True,0.009434146246331165,0.016435404132497344,0.06884057971014493,0.09057971014492754,0.0301175996427202,0.033198587259539,0.05188923395445134,0.06191171114178359,khong cai thien (1/20)
static_kg_gcn,original,2021,41,0.011558260625047398,691.5,False,,,,,,,,,
static_kg_gcn,original,2021,42,0.011259046678513377,708.0,False,,,,,,,,,
static_kg_gcn,original,2021,43,0.010952679856700603,724.5,False,,,,,,,,,
static_kg_gcn,original,2021,44,0.010575181310141107,741.0,False,,,,,,,,,
static_kg_gcn,original,2021,45,0.010352128438113523,757.5,True,0.00978518424619465,0.016971712187844334,0.07246376811594203,0.09601449275362318,0.031032777691707803,0.03518516071885325,0.05249166091557396,0.06764782704547197,best
static_kg_gcn,original,2021,46,0.010015236328203373,775.8,False,,,,,,,,,
static_kg_gcn,original,2021,47,0.009911702461273045,792.2,False,,,,,,,,,
static_kg_gcn,original,2021,48,0.009713631071579017,808.8,False,,,,,,,,,
static_kg_gcn,original,2021,49,0.009577641088656007,825.3,False,,,,,,,,,
static_kg_gcn,original,2021,50,0.009327761721226206,841.7,True,0.009970454301678157,0.017478767076536034,0.07427536231884058,0.09963768115942029,0.03156725601162384,0.03587947400468717,0.053087977340694724,0.06866951737875651,best
static_kg_gcn,original,2021,51,0.009152660074510648,860.2,False,,,,,,,,,
static_kg_gcn,original,2021,52,0.008950317319884058,876.7,False,,,,,,,,,
static_kg_gcn,original,2021,53,0.00890540312647383,893.2,False,,,,,,,,,
static_kg_gcn,original,2021,54,0.008699216592351178,909.6,False,,,,,,,,,
static_kg_gcn,original,2021,55,0.008475257930291403,926.1,True,0.010214230690472243,0.017756672159761296,0.07427536231884058,0.09420289855072464,0.031420861223074935,0.0351043098580775,0.052200479170587864,0.06596859511261685,khong cai thien (1/20)
static_kg_gcn,original,2021,56,0.008437783578959803,944.8,False,,,,,,,,,
static_kg_gcn,original,2021,57,0.00818996764713544,961.3,False,,,,,,,,,
static_kg_gcn,original,2021,58,0.008116087792370564,977.8,False,,,,,,,,,
static_kg_gcn,original,2021,59,0.008030247966620436,994.3,False,,,,,,,,,
static_kg_gcn,original,2021,60,0.007952760493963271,1010.8,True,0.01037024757930046,0.018336859965091223,0.07608695652173914,0.09963768115942029,0.03147510125234611,0.035991895414562165,0.053445950185080617,0.07052502901687684,best
static_kg_gcn,original,2021,61,0.007936408836054794,1029.6,False,,,,,,,,,
static_kg_gcn,original,2021,62,0.007598664685349177,1046.1,False,,,,,,,,,
static_kg_gcn,original,2021,63,0.007640468947544814,1062.6,False,,,,,,,,,
static_kg_gcn,original,2021,64,0.007706242316261037,1079.1,False,,,,,,,,,
static_kg_gcn,original,2021,65,0.007428866769058702,1095.6,True,0.010506762357025148,0.018741528770489405,0.07427536231884058,0.09963768115942029,0.031339949009123416,0.03572135966980945,0.05262462225777443,0.06939559283309284,khong cai thien (1/20)
static_kg_gcn,original,2021,66,0.0073207407292737855,1114.5,False,,,,,,,,,
static_kg_gcn,original,2021,67,0.007258079147103878,1131.1,False,,,,,,,,,
static_kg_gcn,original,2021,68,0.007170200522086782,1147.6,False,,,,,,,,,
static_kg_gcn,original,2021,69,0.007133621358948955,1164.1,False,,,,,,,,,
static_kg_gcn,original,2021,70,0.0069932968109425635,1180.6,True,0.010784667440250407,0.019073064659249364,0.07246376811594203,0.10326086956521739,0.031733569362436265,0.037007561911142656,0.05127638313779617,0.07142276587475863,best
static_kg_gcn,original,2021,71,0.00693655208271697,1199.4,False,,,,,,,,,
static_kg_gcn,original,2021,72,0.0067761673801359735,1216.0,False,,,,,,,,,
static_kg_gcn,original,2021,73,0.006765998208852317,1232.5,False,,,,,,,,,
static_kg_gcn,original,2021,74,0.006702130184362674,1249.0,False,,,,,,,,,
static_kg_gcn,original,2021,75,0.006631803981999948,1265.5,True,0.010935808801302741,0.019492360047975194,0.07427536231884058,0.10326086956521739,0.03130609812184972,0.036267104709974456,0.0524409794110881,0.07064231645300485,khong cai thien (1/20)
static_kg_gcn,original,2021,76,0.00662337547789389,1284.2,False,,,,,,,,,
static_kg_gcn,original,2021,77,0.006629414890302053,1300.7,False,,,,,,,,,
static_kg_gcn,original,2021,78,0.006564451211802456,1317.2,False,,,,,,,,,
static_kg_gcn,original,2021,79,0.006435609497265298,1333.7,False,,,,,,,,,
