model,cohort,seed,epoch,loss,seconds,evaluated,valid_coverage@10,valid_coverage@20,valid_hit_rate@10,valid_hit_rate@20,valid_ndcg@10,valid_ndcg@20,valid_recall@10,valid_recall@20,note
bt_dkgrec,original,2022,1,0.6579066802657558,16.3,False,,,,,,,,,
bt_dkgrec,original,2022,2,0.5446013328106338,32.7,False,,,,,,,,,
bt_dkgrec,original,2022,3,0.40364984609515314,49.3,False,,,,,,,,,
bt_dkgrec,original,2022,4,0.3035665334569576,65.5,False,,,,,,,,,
bt_dkgrec,original,2022,5,0.24046619150458826,81.5,True,0.004348970776086512,0.007508312774857878,0.036231884057971016,0.057971014492753624,0.01504488592321463,0.01960725680007506,0.029154772361294098,0.04580811488706226,best
bt_dkgrec,original,2022,6,0.19759507741717794,99.6,False,,,,,,,,,
bt_dkgrec,original,2022,7,0.166125907366727,116.0,False,,,,,,,,,
bt_dkgrec,original,2022,8,0.14195106646028655,132.4,False,,,,,,,,,
bt_dkgrec,original,2022,9,0.12309363887416687,148.5,False,,,,,,,,,
bt_dkgrec,original,2022,10,0.10701051651958665,164.6,True,0.005743371719988689,0.01011672013495461,0.04710144927536232,0.06340579710144928,0.02014143977456383,0.023107584840051418,0.04030797101449275,0.049794006315745445,best
bt_dkgrec,original,2022,11,0.09386984816121025,182.8,False,,,,,,,,,
bt_dkgrec,original,2022,12,0.0831626281459822,199.1,False,,,,,,,,,
bt_dkgrec,original,2022,13,0.07401334613698059,215.4,False,,,,,,,,,
bt_dkgrec,original,2022,14,0.06617035224624768,231.5,False,,,,,,,,,
bt_dkgrec,original,2022,15,0.0594106058667953,247.7,True,0.006752605969596209,0.011881661189823799,0.057971014492753624,0.07065217391304347,0.02360195580858461,0.026286126903253954,0.04488760534956187,0.05454944109835414,best
bt_dkgrec,original,2022,16,0.05341426246116549,265.8,False,,,,,,,,,
bt_dkgrec,original,2022,17,0.048789610397372306,282.1,False,,,,,,,,,
bt_dkgrec,original,2022,18,0.044463940770156675,298.3,False,,,,,,,,,
bt_dkgrec,original,2022,19,0.04059517090415466,314.5,False,,,,,,,,,
