model,cohort,seed,epoch,loss,seconds,evaluated,valid_coverage@10,valid_coverage@20,valid_hit_rate@10,valid_hit_rate@20,valid_ndcg@10,valid_ndcg@20,valid_recall@10,valid_recall@20,note
lightgcn,active,2022,1,0.6784712163920991,0.9,False,,,,,,,,,
lightgcn,active,2022,2,0.6586439953365681,1.6,False,,,,,,,,,
lightgcn,active,2022,3,0.6173790541025881,2.2,False,,,,,,,,,
lightgcn,active,2022,4,0.5502293345682951,2.9,False,,,,,,,,,
lightgcn,active,2022,5,0.4697867339103134,3.6,True,0.0038888055481831087,0.007154479050069814,0.029914529914529916,0.04700854700854701,0.005745908535273068,0.007387383712775676,0.007808527629715213,0.014031302310092232,best
lightgcn,active,2022,6,0.39253331552429205,4.8,False,,,,,,,,,
lightgcn,active,2022,7,0.32777415513133096,5.5,False,,,,,,,,,
lightgcn,active,2022,8,0.2771394521946078,6.1,False,,,,,,,,,
lightgcn,active,2022,9,0.23934162658594582,6.8,False,,,,,,,,,
lightgcn,active,2022,10,0.20976645867031396,7.4,True,0.004627332417867735,0.008227650907580287,0.038461538461538464,0.0641025641025641,0.007880355677668741,0.01004705114864128,0.016913601343425906,0.023515726268200404,best
lightgcn,active,2022,11,0.183889291848476,8.5,False,,,,,,,,,
lightgcn,active,2022,12,0.1635412268208322,9.1,False,,,,,,,,,
lightgcn,active,2022,13,0.14689385800125432,9.7,False,,,,,,,,,
lightgcn,active,2022,14,0.13487288100829478,10.4,False,,,,,,,,,
lightgcn,active,2022,15,0.1216303913679296,11.0,True,0.005723583240055851,0.01037399462260123,0.05128205128205128,0.06837606837606838,0.009439413538316581,0.010881447903056321,0.018195043864184666,0.023986243405384206,best
lightgcn,active,2022,16,0.11161424102437588,12.1,False,,,,,,,,,
lightgcn,active,2022,17,0.10243573945503905,12.7,False,,,,,,,,,
lightgcn,active,2022,18,0.09523195835847298,13.4,False,,,,,,,,,
lightgcn,active,2022,19,0.08731393204569658,14.0,False,,,,,,,,,
lightgcn,active,2022,20,0.0836274917655389,14.6,True,0.00683137354458279,0.012208772314473973,0.042735042735042736,0.06837606837606838,0.007494332378075275,0.01030669801919294,0.013865309271292179,0.023943076695550833,khong cai thien (1/50)
lightgcn,active,2022,21,0.07734068382039049,15.7,False,,,,,,,,,
lightgcn,active,2022,22,0.07209016711710918,16.3,False,,,,,,,,,
lightgcn,active,2022,23,0.06883744766002527,17.0,False,,,,,,,,,
lightgcn,active,2022,24,0.06482575461952558,17.7,False,,,,,,,,,
lightgcn,active,2022,25,0.06116307695337008,18.4,True,0.007419887143862726,0.01366274708916558,0.038461538461538464,0.06837606837606838,0.007782695078430817,0.010951112078510352,0.013331121237104143,0.023943076695550833,best
lightgcn,active,2022,26,0.05854476468352125,19.5,False,,,,,,,,,
lightgcn,active,2022,27,0.05570843498512753,20.2,False,,,,,,,,,
lightgcn,active,2022,28,0.05255540522287949,20.8,False,,,,,,,,,
lightgcn,active,2022,29,0.05103190164605611,21.5,False,,,,,,,,,
lightgcn,active,2022,30,0.04791548406555082,22.1,True,0.007985321778465018,0.01472437946433723,0.03418803418803419,0.06837606837606838,0.007438790716275554,0.01170419625304509,0.013396770608309069,0.026994808913949713,best
lightgcn,active,2022,31,0.04682554441992876,23.2,False,,,,,,,,,
lightgcn,active,2022,32,0.04510033969922959,23.8,False,,,,,,,,,
lightgcn,active,2022,33,0.0430570108837839,24.4,False,,,,,,,,,
lightgcn,active,2022,34,0.04142764483265622,25.1,False,,,,,,,,,
lightgcn,active,2022,35,0.04044422652035459,25.7,True,0.008539216930728488,0.015612919604426545,0.04700854700854701,0.07264957264957266,0.00944244594845263,0.012584574114912138,0.01711774390867958,0.028351476937284403,best
lightgcn,active,2022,36,0.03848968533213235,26.8,False,,,,,,,,,
lightgcn,active,2022,37,0.03773863801249316,27.4,False,,,,,,,,,
lightgcn,active,2022,38,0.036558284153332204,28.1,False,,,,,,,,,
lightgcn,active,2022,39,0.035134735688108425,28.7,False,,,,,,,,,
lightgcn,active,2022,40,0.03421771631928615,29.4,True,0.008885401400893157,0.016351446474111173,0.038461538461538464,0.0641025641025641,0.0086529717721803,0.012209829722343607,0.01563701216478994,0.027867896190545766,khong cai thien (1/50)
lightgcn,active,2022,41,0.03285317321974932,30.6,False,,,,,,,,,
lightgcn,active,2022,42,0.03261692182266973,31.3,False,,,,,,,,,
lightgcn,active,2022,43,0.03150801661375732,32.0,False,,,,,,,,,
lightgcn,active,2022,44,0.030466109990408014,32.7,False,,,,,,,,,
lightgcn,active,2022,45,0.029864872722335685,33.3,True,0.009081572600653134,0.017066894379118153,0.04700854700854701,0.06837606837606838,0.00955183222010586,0.012592170664802445,0.017116302105618347,0.028390481142955278,best
lightgcn,active,2022,46,0.0292310527601998,34.3,False,,,,,,,,,
lightgcn,active,2022,47,0.028289299344905136,35.0,False,,,,,,,,,
lightgcn,active,2022,48,0.027514029762626308,35.6,False,,,,,,,,,
lightgcn,active,2022,49,0.027088062800202924,36.3,False,,,,,,,,,
lightgcn,active,2022,50,0.02569143509827761,36.9,True,0.009450836035495448,0.0177131053900922,0.042735042735042736,0.06837606837606838,0.009446073827459399,0.012785120051233688,0.017061513589291366,0.028390481142955278,best
lightgcn,active,2022,51,0.025554450976134103,38.0,False,,,,,,,,,
lightgcn,active,2022,52,0.024808833216383407,38.6,False,,,,,,,,,
lightgcn,active,2022,53,0.024956715422790987,39.2,False,,,,,,,,,
lightgcn,active,2022,54,0.023931274142471835,39.9,False,,,,,,,,,
lightgcn,active,2022,55,0.02403922839545324,40.5,True,0.009658546717594248,0.01830161898937214,0.04700854700854701,0.06837606837606838,0.009636250274962312,0.012752806258682041,0.017116302105618347,0.02876160125091749,khong cai thien (1/50)
lightgcn,active,2022,56,0.02329001837606427,41.5,False,,,,,,,,,
lightgcn,active,2022,57,0.022826858516438616,42.2,False,,,,,,,,,
lightgcn,active,2022,58,0.022540793282825593,42.9,False,,,,,,,,,
lightgcn,active,2022,59,0.02194246816236657,43.6,False,,,,,,,,,
lightgcn,active,2022,60,0.02151505215124868,44.3,True,0.009947033776064805,0.018855514141635606,0.04700854700854701,0.07692307692307693,0.009636250274962312,0.013239372185442267,0.017116302105618347,0.03024233299480713,best
lightgcn,active,2022,61,0.02077860822329731,45.4,False,,,,,,,,,
lightgcn,active,2022,62,0.020265797412607808,46.1,False,,,,,,,,,
lightgcn,active,2022,63,0.020664557341221905,46.8,False,,,,,,,,,
lightgcn,active,2022,64,0.019959090246325226,47.4,False,,,,,,,,,
lightgcn,active,2022,65,0.019424186273578035,48.1,True,0.010143204975824785,0.019247856541155565,0.04700854700854701,0.07264957264957266,0.009665106321639248,0.012281542661941465,0.0175957016234794,0.025968828721302857,khong cai thien (1/50)
lightgcn,active,2022,66,0.01897085760519156,49.1,False,,,,,,,,,
lightgcn,active,2022,67,0.01839292737999266,49.8,False,,,,,,,,,
lightgcn,active,2022,68,0.018516824967577023,50.4,False,,,,,,,,,
lightgcn,active,2022,69,0.018041329844891277,51.0,False,,,,,,,,,
lightgcn,active,2022,70,0.018220163001416725,51.7,True,0.010350915657923586,0.019870988587451968,0.04700854700854701,0.07264957264957266,0.009702035816087346,0.012304040706793133,0.0175957016234794,0.025968828721302857,khong cai thien (2/50)
lightgcn,active,2022,71,0.017822364459840426,52.7,False,,,,,,,,,
lightgcn,active,2022,72,0.017518393549479566,53.4,False,,,,,,,,,
lightgcn,active,2022,73,0.017332792395575006,54.0,False,,,,,,,,,
lightgcn,active,2022,74,0.017213011125881632,54.6,False,,,,,,,,,
lightgcn,active,2022,75,0.01685221294558589,55.3,True,0.010593244787038854,0.020205633575277812,0.042735042735042736,0.06837606837606838,0.00959086964487729,0.012355887340109954,0.017061513589291366,0.02591404020497588,khong cai thien (3/50)
lightgcn,active,2022,76,0.017037781906857438,56.3,False,,,,,,,,,
lightgcn,active,2022,77,0.016227152674798212,57.0,False,,,,,,,,,
lightgcn,active,2022,78,0.01608420611231897,57.7,False,,,,,,,,,
lightgcn,active,2022,79,0.015778781483648516,58.4,False,,,,,,,,,
lightgcn,active,2022,80,0.015584091466412419,59.1,True,0.01073171857510472,0.02059797597479777,0.042735042735042736,0.06837606837606838,0.009368969950253228,0.012090191645316673,0.017061513589291366,0.02576835255928823,khong cai thien (4/50)
lightgcn,active,2022,81,0.015365963327409105,60.1,False,,,,,,,,,
lightgcn,active,2022,82,0.015412607832485761,60.8,False,,,,,,,,,
lightgcn,active,2022,83,0.015119117245731912,61.4,False,,,,,,,,,
lightgcn,active,2022,84,0.014621128095520802,62.0,False,,,,,,,,,
lightgcn,active,2022,85,0.014642280405466914,62.7,True,0.011147139939302322,0.02089800251560715,0.04700854700854701,0.06837606837606838,0.009576070459019018,0.012020990921669621,0.01711774390867958,0.02576835255928823,khong cai thien (5/50)
lightgcn,active,2022,86,0.014406588189221485,63.7,False,,,,,,,,,
lightgcn,active,2022,87,0.014458549051901033,64.4,False,,,,,,,,,
lightgcn,active,2022,88,0.014128174206693971,65.0,False,,,,,,,,,
lightgcn,active,2022,89,0.013970986332191388,65.6,False,,,,,,,,,
lightgcn,active,2022,90,0.013856985354337572,66.3,True,0.011424087515434058,0.02134804232682122,0.038461538461538464,0.07692307692307693,0.0088692616225599,0.01329286606818648,0.01563701216478994,0.03010969023395924,best
lightgcn,active,2022,91,0.013609825129819,67.3,False,,,,,,,,,
lightgcn,active,2022,92,0.013455333979711149,68.0,False,,,,,,,,,
lightgcn,active,2022,93,0.013646641065597756,68.6,False,,,,,,,,,
lightgcn,active,2022,94,0.013251771356066923,69.2,False,,,,,,,,,
lightgcn,active,2022,95,0.013411179325013858,69.9,True,0.011643337679871682,0.021682687314647064,0.038461538461538464,0.07692307692307693,0.0088692616225599,0.013559656542057747,0.01563701216478994,0.03082194094620995,best
lightgcn,active,2022,96,0.012553941658057751,71.1,False,,,,,,,,,
lightgcn,active,2022,97,0.012685655706981833,71.8,False,,,,,,,,,
lightgcn,active,2022,98,0.013023361362286188,72.5,False,,,,,,,,,
lightgcn,active,2022,99,0.012966349375430744,73.2,False,,,,,,,,,
lightgcn,active,2022,100,0.012396085827256686,73.8,True,0.011597179750516391,0.021878858514407042,0.03418803418803419,0.07264957264957266,0.008779025236282918,0.013632824965813412,0.015369918147695925,0.030765710626821735,best
lightgcn,active,2022,101,0.0121980388060582,74.8,False,,,,,,,,,
lightgcn,active,2022,102,0.012410523057560973,75.4,False,,,,,,,,,
lightgcn,active,2022,103,0.011939541093322592,76.1,False,,,,,,,,,
lightgcn,active,2022,104,0.011937844370533201,76.7,False,,,,,,,,,
lightgcn,active,2022,105,0.012006147364736156,77.3,True,0.01183950887963166,0.02210964816118349,0.03418803418803419,0.07692307692307693,0.008902172931686828,0.013924498440072354,0.015369918147695925,0.03082194094620995,best
lightgcn,active,2022,106,0.01186243023876595,78.4,False,,,,,,,,,
lightgcn,active,2022,107,0.012001109993646291,79.0,False,,,,,,,,,
lightgcn,active,2022,108,0.01171823056209373,79.6,False,,,,,,,,,
lightgcn,active,2022,109,0.011622333698939384,80.3,False,,,,,,,,,
lightgcn,active,2022,110,0.01139713307712296,80.9,True,0.012012601114713995,0.022432753666670514,0.04700854700854701,0.07692307692307693,0.010528101910216971,0.01416314583640701,0.018275151316086986,0.03082194094620995,best
lightgcn,active,2022,111,0.011734291732330964,81.9,False,,,,,,,,,
lightgcn,active,2022,112,0.011013180505449695,82.6,False,,,,,,,,,
lightgcn,active,2022,113,0.010652128887750068,83.3,False,,,,,,,,,
lightgcn,active,2022,114,0.011047070270811353,83.9,False,,,,,,,,,
lightgcn,active,2022,115,0.010767640091162652,84.6,True,0.01213953542044104,0.022698161760463426,0.042735042735042736,0.0811965811965812,0.010068937213474224,0.013852809713352468,0.01821892099669877,0.030643878268147275,khong cai thien (1/50)
lightgcn,active,2022,116,0.01083868076178368,85.8,False,,,,,,,,,
lightgcn,active,2022,117,0.01053410453196974,86.5,False,,,,,,,,,
lightgcn,active,2022,118,0.010902211351401398,87.1,False,,,,,,,,,
lightgcn,active,2022,119,0.010601372550619412,87.8,False,,,,,,,,,
lightgcn,active,2022,120,0.010394198432834269,88.4,True,0.012197232832135151,0.02302126726595045,0.042735042735042736,0.07692307692307693,0.009446647568128075,0.01338934881488824,0.01821892099669877,0.03147796133907245,khong cai thien (2/50)
