model,cohort,seed,epoch,loss,seconds,evaluated,valid_coverage@10,valid_coverage@20,valid_hit_rate@10,valid_hit_rate@20,valid_ndcg@10,valid_ndcg@20,valid_recall@10,valid_recall@20,note
lightgcn,original,2022,1,0.6247731614139604,11.1,False,,,,,,,,,
lightgcn,original,2022,2,0.43765902299023396,22.2,False,,,,,,,,,
lightgcn,original,2022,3,0.24556090101733494,33.3,False,,,,,,,,,
lightgcn,original,2022,4,0.1439592250850917,44.3,False,,,,,,,,,
lightgcn,original,2022,5,0.0956446709771993,55.3,True,0.005085175470244654,0.00916599221865767,0.03804347826086957,0.05615942028985507,0.014358820024979553,0.018632854980947463,0.02766894729137292,0.04321846419958548,best
lightgcn,original,2022,6,0.06966818510523101,68.1,False,,,,,,,,,
lightgcn,original,2022,7,0.05392512489428243,79.0,False,,,,,,,,,
lightgcn,original,2022,8,0.043722234512715744,89.9,False,,,,,,,,,
lightgcn,original,2022,9,0.036588886212478806,100.9,False,,,,,,,,,
lightgcn,original,2022,10,0.030973768437343664,111.8,True,0.006752605969596209,0.012179068384152584,0.03985507246376811,0.059782608695652176,0.016209488323062824,0.020496590447575864,0.03185386473429951,0.04682335367404017,best
lightgcn,original,2022,11,0.026935344934434086,125.1,False,,,,,,,,,
lightgcn,original,2022,12,0.02387082674201865,136.1,False,,,,,,,,,
lightgcn,original,2022,13,0.02116100905265963,147.0,False,,,,,,,,,
lightgcn,original,2022,14,0.019260146674673045,157.9,False,,,,,,,,,
lightgcn,original,2022,15,0.017422389676827483,168.9,True,0.0076253254414790405,0.013851374411280022,0.04528985507246377,0.06702898550724638,0.018484890792021834,0.022690879907838978,0.03413665641926511,0.0491384952554861,best
lightgcn,original,2022,16,0.01567481654247114,181.9,False,,,,,,,,,
lightgcn,original,2022,17,0.014782372252883676,192.9,False,,,,,,,,,
lightgcn,original,2022,18,0.013620642779651655,203.8,False,,,,,,,,,
lightgcn,original,2022,19,0.01264583417380657,214.7,False,,,,,,,,,
lightgcn,original,2022,20,0.012038134121153147,225.7,True,0.008181135607929558,0.014738720466490498,0.04891304347826087,0.07065217391304347,0.018997755435872482,0.022917098517035158,0.035368222653691765,0.04833837448253924,best
lightgcn,original,2022,21,0.011392499562175968,238.4,False,,,,,,,,,
lightgcn,original,2022,22,0.010558317925152307,249.4,False,,,,,,,,,
lightgcn,original,2022,23,0.0101559369299219,260.3,False,,,,,,,,,
lightgcn,original,2022,24,0.009693987988771323,271.3,False,,,,,,,,,
lightgcn,original,2022,25,0.009222426408925422,282.2,True,0.008576053357775979,0.015411543299562177,0.05253623188405797,0.06702898550724638,0.019049843467227278,0.021846859088493747,0.04008152173913043,0.049300744545309756,khong cai thien (1/20)
lightgcn,original,2022,26,0.008859181372272968,295.0,False,,,,,,,,,
lightgcn,original,2022,27,0.008462345444977863,305.9,False,,,,,,,,,
lightgcn,original,2022,28,0.008292936709227617,316.9,False,,,,,,,,,
lightgcn,original,2022,29,0.00785116799931399,327.8,False,,,,,,,,,
lightgcn,original,2022,30,0.007765250649825691,338.8,True,0.008956344524294755,0.015938100299357407,0.04710144927536232,0.06884057971014493,0.019650986343352158,0.02347448543316025,0.036156400966183576,0.04832007555119683,best
lightgcn,original,2022,31,0.007177865174229285,351.5,False,,,,,,,,,
lightgcn,original,2022,32,0.0072724227658944015,362.4,False,,,,,,,,,
lightgcn,original,2022,33,0.0069661753458601094,373.3,False,,,,,,,,,
lightgcn,original,2022,34,0.006653902978914054,384.3,False,,,,,,,,,
lightgcn,original,2022,35,0.006488592860199074,395.2,True,0.009229374079744132,0.01645490624360087,0.050724637681159424,0.07246376811594203,0.0209076567575013,0.024296217569115392,0.03887379227053141,0.04944678409352323,best
lightgcn,original,2022,36,0.006372373716085353,407.9,False,,,,,,,,,
lightgcn,original,2022,37,0.006132342673296409,418.9,False,,,,,,,,,
lightgcn,original,2022,38,0.006149738480640949,429.8,False,,,,,,,,,
lightgcn,original,2022,39,0.005821318892590086,440.7,False,,,,,,,,,
lightgcn,original,2022,40,0.005707880644269959,451.7,True,0.009536532329624682,0.016781566604584946,0.05434782608695652,0.07246376811594203,0.021217942384993523,0.02432977903672695,0.03979788830332309,0.049869489407532885,best
lightgcn,original,2022,41,0.005698300964686466,464.4,False,,,,,,,,,
lightgcn,original,2022,42,0.005633327043169493,475.4,False,,,,,,,,,
lightgcn,original,2022,43,0.00546417487670383,486.3,False,,,,,,,,,
lightgcn,original,2022,44,0.00525293560165989,497.2,False,,,,,,,,,
lightgcn,original,2022,45,0.005328506713029808,508.2,True,0.009682798162901135,0.01701559193782727,0.050724637681159424,0.07065217391304347,0.019869278138770662,0.023763514388964638,0.037288647342995175,0.05049165307317481,khong cai thien (1/20)
lightgcn,original,2022,46,0.005087466363142209,521.3,False,,,,,,,,,
lightgcn,original,2022,47,0.004976878285971405,532.3,False,,,,,,,,,
lightgcn,original,2022,48,0.004984367883891376,543.2,False,,,,,,,,,
lightgcn,original,2022,49,0.004920505931817552,554.1,False,,,,,,,,,
lightgcn,original,2022,50,0.004851320955471071,565.0,True,0.009799810829522295,0.017283745965500766,0.05253623188405797,0.07789855072463768,0.019867138995725418,0.02408648948242558,0.03939378690284488,0.053002963555499785,khong cai thien (2/20)
lightgcn,original,2022,51,0.004850958007327272,577.9,False,,,,,,,,,
lightgcn,original,2022,52,0.004655170021284964,588.9,False,,,,,,,,,
lightgcn,original,2022,53,0.004625152750676988,599.8,False,,,,,,,,,
lightgcn,original,2022,54,0.004638848635996288,610.8,False,,,,,,,,,
lightgcn,original,2022,55,0.004461442610889628,621.7,True,0.009829063996177586,0.017420260743225453,0.05615942028985507,0.07608695652173914,0.020509742190987876,0.024363614130698624,0.040609903381642505,0.053800148014964945,best
lightgcn,original,2022,56,0.004435606506658534,634.4,False,,,,,,,,,
lightgcn,original,2022,57,0.004342152074409459,645.3,False,,,,,,,,,
lightgcn,original,2022,58,0.004337247042405891,656.3,False,,,,,,,,,
lightgcn,original,2022,59,0.0043753563032413794,667.2,False,,,,,,,,,
lightgcn,original,2022,60,0.004227363589177216,678.2,True,0.01017522646826519,0.0178883114097101,0.05615942028985507,0.08152173913043478,0.02091117133091984,0.025144097115477586,0.041062801932367145,0.05534183298056295,best
lightgcn,original,2022,61,0.0042023930728962685,690.9,False,,,,,,,,,
lightgcn,original,2022,62,0.004152230860597304,701.8,False,,,,,,,,,
lightgcn,original,2022,63,0.004229772145825245,712.8,False,,,,,,,,,
lightgcn,original,2022,64,0.004105672548875596,723.7,False,,,,,,,,,
lightgcn,original,2022,65,0.0040207643081424825,734.6,True,0.010170350940489308,0.018019950659658907,0.050724637681159424,0.07789855072463768,0.02100270027502437,0.02574162579824517,0.03864734299516908,0.05384406545018673,best
lightgcn,original,2022,66,0.003893657185843996,747.4,False,,,,,,,,,
lightgcn,original,2022,67,0.004017392008362185,758.3,False,,,,,,,,,
lightgcn,original,2022,68,0.003840776261444279,769.2,False,,,,,,,,,
lightgcn,original,2022,69,0.004008618314959441,780.2,False,,,,,,,,,
lightgcn,original,2022,70,0.0038380217910998866,791.1,True,0.01020447963492048,0.018205220715142415,0.050724637681159424,0.08333333333333333,0.019536007579759162,0.02521657315250774,0.03774154589371981,0.05806558075579815,khong cai thien (1/20)
lightgcn,original,2022,71,0.0037292151400039335,803.8,False,,,,,,,,,
lightgcn,original,2022,72,0.0036847258595288355,814.8,False,,,,,,,,,
lightgcn,original,2022,73,0.003652280460833089,825.7,False,,,,,,,,,
lightgcn,original,2022,74,0.0037237122347925913,836.6,False,,,,,,,,,
lightgcn,original,2022,75,0.003605867766741982,847.5,True,0.010414127329283394,0.01835636207619475,0.05615942028985507,0.08695652173913043,0.020920532376094078,0.025923745896455564,0.03959527579378838,0.05854231607235039,best
lightgcn,original,2022,76,0.0036712018814757494,860.7,False,,,,,,,,,
lightgcn,original,2022,77,0.003582558732587874,871.6,False,,,,,,,,,
lightgcn,original,2022,78,0.003722156347862046,882.6,False,,,,,,,,,
lightgcn,original,2022,79,0.003546074464228791,893.5,False,,,,,,,,,
lightgcn,original,2022,80,0.0036968860305127047,904.4,True,0.010604272912542782,0.018653769270523535,0.06340579710144928,0.08695652173913043,0.02238035984075189,0.02659166251114209,0.043477263371428126,0.060172750854959094,best
lightgcn,original,2022,81,0.0035338390136502246,917.4,False,,,,,,,,,
lightgcn,original,2022,82,0.0035296917262750364,928.3,False,,,,,,,,,
lightgcn,original,2022,83,0.0034216631016554767,939.2,False,,,,,,,,,
lightgcn,original,2022,84,0.0034384179569018534,950.2,False,,,,,,,,,
lightgcn,original,2022,85,0.00337896484439144,961.1,True,0.010657903718077483,0.018712275603834115,0.06702898550724638,0.08695652173913043,0.024205909251140433,0.027866117754806154,0.045515306849689,0.06007515655446624,best
lightgcn,original,2022,86,0.0033940382632289216,973.8,False,,,,,,,,,
lightgcn,original,2022,87,0.0034100975109223023,984.7,False,,,,,,,,,
lightgcn,original,2022,88,0.0034325232806975245,995.7,False,,,,,,,,,
lightgcn,original,2022,89,0.003233569566233055,1006.6,False,,,,,,,,,
lightgcn,original,2022,90,0.0033419964306994287,1017.6,True,0.010696907940284536,0.018819537214903512,0.06702898550724638,0.08695652173913043,0.024405481179433752,0.027062710652096846,0.04710045177722523,0.05723699230325851,khong cai thien (1/20)
lightgcn,original,2022,91,0.0033676193228133152,1030.3,False,,,,,,,,,
lightgcn,original,2022,92,0.003244913774890797,1041.2,False,,,,,,,,,
lightgcn,original,2022,93,0.003292234456410384,1052.1,False,,,,,,,,,
lightgcn,original,2022,94,0.0032454734032419112,1063.0,False,,,,,,,,,
lightgcn,original,2022,95,0.0031655937041565898,1074.0,True,0.010867551412440397,0.01906818913147348,0.059782608695652176,0.08876811594202899,0.02153386440552936,0.026628435908847132,0.040962484576615006,0.05975004554094943,khong cai thien (2/20)
lightgcn,original,2022,96,0.0031666337561816944,1086.7,False,,,,,,,,,
lightgcn,original,2022,97,0.0030924814694337347,1097.6,False,,,,,,,,,
lightgcn,original,2022,98,0.003096448013535356,1108.6,False,,,,,,,,,
lightgcn,original,2022,99,0.0030753423012706074,1119.5,False,,,,,,,,,
lightgcn,original,2022,100,0.0031086321135809928,1130.5,True,0.010921182217975096,0.019082815714801128,0.05434782608695652,0.08514492753623189,0.021629128553190748,0.026318079708919737,0.03993055555555555,0.0556876827829345,khong cai thien (3/20)
lightgcn,original,2022,101,0.003079445237552873,1143.3,False,,,,,,,,,
lightgcn,original,2022,102,0.003055568632251453,1154.3,False,,,,,,,,,
lightgcn,original,2022,103,0.003023072475854324,1165.2,False,,,,,,,,,
lightgcn,original,2022,104,0.003155943271947869,1176.1,False,,,,,,,,,
lightgcn,original,2022,105,0.003178305131593213,1187.1,True,0.01101869277349273,0.019233957075853462,0.05434782608695652,0.08514492753623189,0.02132700649985417,0.02617100680634673,0.03996290545203589,0.05659347988438378,khong cai thien (4/20)
lightgcn,original,2022,106,0.0029241747810863482,1200.3,False,,,,,,,,,
lightgcn,original,2022,107,0.0030163529786805944,1211.2,False,,,,,,,,,
lightgcn,original,2022,108,0.0029028630632234142,1222.1,False,,,,,,,,,
lightgcn,original,2022,109,0.0030256566389819523,1233.1,False,,,,,,,,,
lightgcn,original,2022,110,0.0030161195328356027,1244.0,True,0.01096018644018215,0.019433853714664613,0.057971014492753624,0.08333333333333333,0.02226638249590987,0.026585709802863816,0.04125984221092916,0.056410490570959676,khong cai thien (5/20)
lightgcn,original,2022,111,0.002878761676559402,1257.1,False,,,,,,,,,
lightgcn,original,2022,112,0.002935994276667997,1268.0,False,,,,,,,,,
lightgcn,original,2022,113,0.002942308578814862,1279.0,False,,,,,,,,,
lightgcn,original,2022,114,0.0029127032219353403,1289.9,False,,,,,,,,,
lightgcn,original,2022,115,0.0029348768143070054,1300.8,True,0.010984564079061558,0.019706883270113988,0.057971014492753624,0.08152173913043478,0.021439342839273234,0.025643301887056193,0.03946654693937302,0.05429142616642617,khong cai thien (6/20)
lightgcn,original,2022,116,0.0028166530677803427,1313.6,False,,,,,,,,,
lightgcn,original,2022,117,0.0029590984104328043,1324.5,False,,,,,,,,,
lightgcn,original,2022,118,0.0029293077245608756,1335.5,False,,,,,,,,,
lightgcn,original,2022,119,0.002893213644770912,1346.4,False,,,,,,,,,
lightgcn,original,2022,120,0.0027964150961778994,1357.4,True,0.01118446071787271,0.019775140658976335,0.05434782608695652,0.07971014492753623,0.021228681568063817,0.025612664511266908,0.03928355762594893,0.054417736947771266,khong cai thien (7/20)
lightgcn,original,2022,121,0.002865474135937207,1370.1,False,,,,,,,,,
lightgcn,original,2022,122,0.0027723341471864453,1381.0,False,,,,,,,,,
