model,cohort,seed,epoch,loss,seconds,evaluated,valid_coverage@10,valid_coverage@20,valid_hit_rate@10,valid_hit_rate@20,valid_ndcg@10,valid_ndcg@20,valid_recall@10,valid_recall@20,note
bt_dkgrec_l05,active,2021,1,0.6904510073461619,1.7,False,,,,,,,,,
bt_dkgrec_l05,active,2021,2,0.6863691206744953,3.0,False,,,,,,,,,
bt_dkgrec_l05,active,2021,3,0.6788803340322761,4.4,False,,,,,,,,,
bt_dkgrec_l05,active,2021,4,0.665037178241826,5.8,False,,,,,,,,,
bt_dkgrec_l05,active,2021,5,0.6430221807370312,7.1,True,0.004004200371571331,0.007754532131688572,0.02564102564102564,0.038461538461538464,0.008475994580002226,0.009295453317703182,0.015169122625262975,0.017250591081000438,best
bt_dkgrec_l05,active,2021,6,0.6132267689418177,8.9,False,,,,,,,,,
bt_dkgrec_l05,active,2021,7,0.57809623017469,10.3,False,,,,,,,,,
bt_dkgrec_l05,active,2021,8,0.5404827779746753,11.7,False,,,,,,,,,
bt_dkgrec_l05,active,2021,9,0.5027148217549551,13.0,False,,,,,,,,,
bt_dkgrec_l05,active,2021,10,0.4660834053569946,14.4,True,0.0034041472899525725,0.00617362305126992,0.03418803418803419,0.05128205128205128,0.010614278167064804,0.012078393981191751,0.020040063899713023,0.02451501281910639,best
bt_dkgrec_l05,active,2021,11,0.43201913112303214,16.2,False,,,,,,,,,
bt_dkgrec_l05,active,2021,12,0.39924248352036845,17.6,False,,,,,,,,,
bt_dkgrec_l05,active,2021,13,0.3704447609326589,19.0,False,,,,,,,,,
bt_dkgrec_l05,active,2021,14,0.3439344332872396,20.4,False,,,,,,,,,
bt_dkgrec_l05,active,2021,15,0.31932259179393235,21.7,True,0.003992660889232509,0.00718909749708628,0.03418803418803419,0.05982905982905983,0.011520840625029758,0.013543247541518309,0.019996897189879643,0.02527312816055506,best
bt_dkgrec_l05,active,2021,16,0.2973508463941459,23.5,False,,,,,,,,,
bt_dkgrec_l05,active,2021,17,0.27668142664058476,24.9,False,,,,,,,,,
bt_dkgrec_l05,active,2021,18,0.25697777940238464,26.2,False,,,,,,,,,
bt_dkgrec_l05,active,2021,19,0.24061026586728465,27.6,False,,,,,,,,,
bt_dkgrec_l05,active,2021,20,0.22558205315824797,29.0,True,0.004615792935528912,0.008262269354596752,0.038461538461538464,0.06837606837606838,0.012445966069827062,0.014809104589350372,0.024214171143995707,0.02961446583522607,best
bt_dkgrec_l05,active,2021,21,0.21220817597296887,30.8,False,,,,,,,,,
bt_dkgrec_l05,active,2021,22,0.19863776807066733,32.2,False,,,,,,,,,
bt_dkgrec_l05,active,2021,23,0.18740307251114866,33.6,False,,,,,,,,,
bt_dkgrec_l05,active,2021,24,0.1778861758467833,35.0,False,,,,,,,,,
bt_dkgrec_l05,active,2021,25,0.16750433234658013,36.3,True,0.005204306534808849,0.00950853344718956,0.038461538461538464,0.07692307692307693,0.014333914837861544,0.017582534991917146,0.020474854904679467,0.030638233390707523,best
bt_dkgrec_l05,active,2021,26,0.1583880790866633,38.1,False,,,,,,,,,
bt_dkgrec_l05,active,2021,27,0.15128866436822053,39.5,False,,,,,,,,,
