model,cohort,seed,epoch,loss,seconds,evaluated,valid_coverage@10,valid_coverage@20,valid_hit_rate@10,valid_hit_rate@20,valid_ndcg@10,valid_ndcg@20,valid_recall@10,valid_recall@20,note
bt_dkgrec_l05,original,2020,1,0.6740532856141906,15.9,False,,,,,,,,,
bt_dkgrec_l05,original,2020,2,0.6177326920920327,31.3,False,,,,,,,,,
bt_dkgrec_l05,original,2020,3,0.5322200437689572,46.9,False,,,,,,,,,
bt_dkgrec_l05,original,2020,4,0.44688138017486984,62.8,False,,,,,,,,,
bt_dkgrec_l05,original,2020,5,0.37634801513253163,78.9,True,0.003515255526410734,0.0060212768032139475,0.041666666666666664,0.04710144927536232,0.016922098685159915,0.018126986751034708,0.03042847429289077,0.03649095840171355,best
bt_dkgrec_l05,original,2020,6,0.3203622410770674,98.7,False,,,,,,,,,
bt_dkgrec_l05,original,2020,7,0.27612324217718726,115.4,False,,,,,,,,,
bt_dkgrec_l05,original,2020,8,0.23983866835927567,132.1,False,,,,,,,,,
bt_dkgrec_l05,original,2020,9,0.20992710574578644,148.6,False,,,,,,,,,
bt_dkgrec_l05,original,2020,10,0.18455049754932012,165.0,True,0.004719510887053523,0.008478542802258345,0.04891304347826087,0.06702898550724638,0.02097549074383689,0.02512039599549619,0.03615865393611389,0.053519765047225,best
bt_dkgrec_l05,original,2020,11,0.1631063972159122,183.8,False,,,,,,,,,
bt_dkgrec_l05,original,2020,12,0.14482105538678294,200.4,False,,,,,,,,,
bt_dkgrec_l05,original,2020,13,0.1288622187203346,217.0,False,,,,,,,,,
bt_dkgrec_l05,original,2020,14,0.11566201390901847,233.5,False,,,,,,,,,
bt_dkgrec_l05,original,2020,15,0.10438301143850033,250.1,True,0.005543475081177538,0.010024085107212855,0.057971014492753624,0.07971014492753623,0.02385154705487571,0.027805171022364857,0.04518002708792182,0.05973355930449752,best
bt_dkgrec_l05,original,2020,16,0.0941809579193172,268.8,False,,,,,,,,,
bt_dkgrec_l05,original,2020,17,0.08516718179994844,285.4,False,,,,,,,,,
bt_dkgrec_l05,original,2020,18,0.07734618296956092,301.9,False,,,,,,,,,
bt_dkgrec_l05,original,2020,19,0.07101078028133397,318.5,False,,,,,,,,,
bt_dkgrec_l05,original,2020,20,0.06532524571661262,335.1,True,0.006109036303179819,0.011160083078993301,0.05434782608695652,0.07971014492753623,0.024281698450567296,0.02919375088352152,0.04272735115126419,0.06057892177743436,best
bt_dkgrec_l05,original,2020,21,0.059920191890205914,354.1,False,,,,,,,,,
bt_dkgrec_l05,original,2020,22,0.05563202818488028,370.7,False,,,,,,,,,
bt_dkgrec_l05,original,2020,23,0.05160087451291913,387.3,False,,,,,,,,,
bt_dkgrec_l05,original,2020,24,0.048044163395932066,403.9,False,,,,,,,,,
bt_dkgrec_l05,original,2020,25,0.04507098356993376,420.5,True,0.006625842247423284,0.012183943911928466,0.057971014492753624,0.09057971014492754,0.026063169077005816,0.03188777421518943,0.04528920153920154,0.0660432864237212,best
bt_dkgrec_l05,original,2020,26,0.042094712220344825,439.5,False,,,,,,,,,
bt_dkgrec_l05,original,2020,27,0.03942224044651235,456.1,False,,,,,,,,,
bt_dkgrec_l05,original,2020,28,0.03724086698782793,472.7,False,,,,,,,,,
bt_dkgrec_l05,original,2020,29,0.035250202575537605,489.3,False,,,,,,,,,
bt_dkgrec_l05,original,2020,30,0.03343519318007918,505.9,True,0.007006133413942059,0.01286651780055191,0.06521739130434782,0.08876811594202899,0.02812685998328009,0.03234656274804424,0.051308594786855656,0.06588066556363659,best
bt_dkgrec_l05,original,2020,31,0.031760751207732994,524.9,False,,,,,,,,,
bt_dkgrec_l05,original,2020,32,0.03031467081878369,541.5,False,,,,,,,,,
bt_dkgrec_l05,original,2020,33,0.02887974090836411,558.0,False,,,,,,,,,
bt_dkgrec_l05,original,2020,34,0.027651075283428327,574.6,False,,,,,,,,,
bt_dkgrec_l05,original,2020,35,0.026595196933445604,591.2,True,0.007396175636012598,0.013773365966865913,0.06340579710144928,0.08695652173913043,0.027366852901895063,0.032022150619331925,0.049502530480791354,0.06558660492084405,khong cai thien (1/20)
bt_dkgrec_l05,original,2020,36,0.025473178809213046,610.3,False,,,,,,,,,
bt_dkgrec_l05,original,2020,37,0.024377930592778197,626.9,False,,,,,,,,,
bt_dkgrec_l05,original,2020,38,0.023785603862818323,643.5,False,,,,,,,,,
bt_dkgrec_l05,original,2020,39,0.02281368246171113,660.1,False,,,,,,,,,
bt_dkgrec_l05,original,2020,40,0.021869808578596286,676.6,True,0.007732587052548439,0.01449006854992053,0.06521739130434782,0.08514492753623189,0.028004283081460704,0.03237994636192782,0.049497000583957104,0.06609573246801506,best
