model,cohort,seed,epoch,loss,seconds,evaluated,valid_coverage@10,valid_coverage@20,valid_hit_rate@10,valid_hit_rate@20,valid_ndcg@10,valid_ndcg@20,valid_recall@10,valid_recall@20,note
static_kg_gcn,active,2021,1,0.6875249203723018,1.7,False,,,,,,,,,
static_kg_gcn,active,2021,2,0.67888410341843,3.1,False,,,,,,,,,
static_kg_gcn,active,2021,3,0.6594568995163363,4.5,False,,,,,,,,,
static_kg_gcn,active,2021,4,0.6224517518174947,5.8,False,,,,,,,,,
static_kg_gcn,active,2021,5,0.5688644900348043,7.3,True,0.0037157133131007743,0.00672751820353339,0.02564102564102564,0.05982905982905983,0.007385123822303929,0.011738439099081729,0.007430414776906005,0.02289126950339276,best
static_kg_gcn,active,2021,6,0.5075394627552001,9.2,False,,,,,,,,,
static_kg_gcn,active,2021,7,0.44840987167490504,10.6,False,,,,,,,,,
static_kg_gcn,active,2021,8,0.39663741771075184,12.0,False,,,,,,,,,
static_kg_gcn,active,2021,9,0.35294199437718077,13.4,False,,,,,,,,,
static_kg_gcn,active,2021,10,0.31643199188028337,14.8,True,0.003900345030521931,0.006935228885632191,0.03418803418803419,0.05555555555555555,0.009106326899196254,0.011267636065630356,0.012194940374764937,0.019230618912917607,khong cai thien (1/20)
static_kg_gcn,active,2021,11,0.28531649451866803,16.6,False,,,,,,,,,
static_kg_gcn,active,2021,12,0.2568707748488678,18.0,False,,,,,,,,,
static_kg_gcn,active,2021,13,0.2351140103262749,19.4,False,,,,,,,,,
static_kg_gcn,active,2021,14,0.21471058590849373,20.8,False,,,,,,,,,
static_kg_gcn,active,2021,15,0.19674331023346056,22.3,True,0.004777345688272424,0.008366124695646153,0.042735042735042736,0.06837606837606838,0.01067517063776002,0.013510681569967186,0.017179253557458685,0.02778923054170468,best
static_kg_gcn,active,2021,16,0.18138227929232778,24.2,False,,,,,,,,,
static_kg_gcn,active,2021,17,0.1674038380289108,25.6,False,,,,,,,,,
static_kg_gcn,active,2021,18,0.1537349894238235,27.1,False,,,,,,,,,
static_kg_gcn,active,2021,19,0.14390091009532052,28.5,False,,,,,,,,,
static_kg_gcn,active,2021,20,0.1344499112923976,29.9,True,0.005481254110940584,0.010062428599453029,0.04700854700854701,0.07264957264957266,0.01164203858945288,0.014864158822192266,0.01724708695862542,0.029925982678456812,best
static_kg_gcn,active,2021,21,0.12720962079270084,31.7,False,,,,,,,,,
static_kg_gcn,active,2021,22,0.1187122351784966,33.1,False,,,,,,,,,
static_kg_gcn,active,2021,23,0.11212543772443753,34.6,False,,,,,,,,,
static_kg_gcn,active,2021,24,0.10684465246700223,36.0,False,,,,,,,,,
static_kg_gcn,active,2021,25,0.10060191698785345,37.5,True,0.006277478392319321,0.01143562699777288,0.042735042735042736,0.06837606837606838,0.011576582920069153,0.01500324082056605,0.016712898924437385,0.02939179464426878,best
static_kg_gcn,active,2021,26,0.09548169008491351,39.3,False,,,,,,,,,
static_kg_gcn,active,2021,27,0.09164885211649086,40.7,False,,,,,,,,,
static_kg_gcn,active,2021,28,0.08764769693804975,42.1,False,,,,,,,,,
static_kg_gcn,active,2021,29,0.0834043882358357,43.5,False,,,,,,,,,
static_kg_gcn,active,2021,30,0.08044453460042486,44.9,True,0.00683137354458279,0.012451101443589241,0.04700854700854701,0.06837606837606838,0.013988221774913762,0.016781785905892226,0.018849651061189524,0.02945962804543551,best
static_kg_gcn,active,2021,31,0.07719493377135382,46.7,False,,,,,,,,,
static_kg_gcn,active,2021,32,0.07397046298867344,48.1,False,,,,,,,,,
static_kg_gcn,active,2021,33,0.07107417412529328,49.5,False,,,,,,,,,
static_kg_gcn,active,2021,34,0.06897031974250235,50.9,False,,,,,,,,,
static_kg_gcn,active,2021,35,0.06666186985079893,52.3,True,0.007292952838135682,0.013489654854083245,0.05128205128205128,0.06837606837606838,0.014109627321361586,0.01666309597495759,0.019007928997245238,0.0298697523590686,khong cai thien (1/20)
static_kg_gcn,active,2021,36,0.06406262939306402,54.1,False,,,,,,,,,
static_kg_gcn,active,2021,37,0.06274439786357414,55.5,False,,,,,,,,,
static_kg_gcn,active,2021,38,0.05997369673788478,56.9,False,,,,,,,,,
static_kg_gcn,active,2021,39,0.05839954534163125,58.3,False,,,,,,,,,
static_kg_gcn,active,2021,40,0.05642831607246843,59.7,True,0.007696834719994461,0.01432049758247845,0.05128205128205128,0.07264957264957266,0.014098373324543478,0.016968336389810736,0.019007928997245238,0.02998077119478379,best
static_kg_gcn,active,2021,41,0.05512793281427626,61.4,False,,,,,,,,,
static_kg_gcn,active,2021,42,0.05346300918842466,62.9,False,,,,,,,,,
static_kg_gcn,active,2021,43,0.05158455610191113,64.3,False,,,,,,,,,
static_kg_gcn,active,2021,44,0.05078105760631183,65.7,False,,,,,,,,,
static_kg_gcn,active,2021,45,0.049574680920643294,67.1,True,0.008019940225481486,0.015001327040468965,0.042735042735042736,0.07692307692307693,0.011434241856988782,0.015035437541418275,0.01890997377108488,0.030408121622134215,khong cai thien (1/20)
static_kg_gcn,active,2021,46,0.04816955926942789,68.9,False,,,,,,,,,
static_kg_gcn,active,2021,47,0.04775847213945669,70.3,False,,,,,,,,,
