model,cohort,seed,epoch,loss,seconds,evaluated,valid_coverage@10,valid_coverage@20,valid_hit_rate@10,valid_hit_rate@20,valid_ndcg@10,valid_ndcg@20,valid_recall@10,valid_recall@20,note
bt_dkgrec_l05,original,2022,1,0.6740203684078867,16.7,False,,,,,,,,,
bt_dkgrec_l05,original,2022,2,0.6169244948367489,33.5,False,,,,,,,,,
bt_dkgrec_l05,original,2022,3,0.5300560530538496,50.4,False,,,,,,,,,
bt_dkgrec_l05,original,2022,4,0.44443949934737287,66.9,False,,,,,,,,,
bt_dkgrec_l05,original,2022,5,0.3745297936250963,83.3,True,0.003442122609772508,0.005792126997747506,0.03985507246376811,0.05434782608695652,0.01623909981506308,0.01943559583922056,0.029800772792763636,0.04252899454558493,best
bt_dkgrec_l05,original,2022,6,0.31959716372691627,101.7,False,,,,,,,,,
bt_dkgrec_l05,original,2022,7,0.2758839208802866,118.3,False,,,,,,,,,
bt_dkgrec_l05,original,2022,8,0.24032171717390954,135.0,False,,,,,,,,,
bt_dkgrec_l05,original,2022,9,0.2113099584320618,151.6,False,,,,,,,,,
bt_dkgrec_l05,original,2022,10,0.18613587859925726,168.1,True,0.004329468664982984,0.00773746258032432,0.043478260869565216,0.06702898550724638,0.01899304650597567,0.02333948074755089,0.03519341970428926,0.051124135023591546,best
bt_dkgrec_l05,original,2022,11,0.16504063263813207,186.5,False,,,,,,,,,
bt_dkgrec_l05,original,2022,12,0.147011545774481,203.1,False,,,,,,,,,
bt_dkgrec_l05,original,2022,13,0.13162768841074685,219.8,False,,,,,,,,,
bt_dkgrec_l05,original,2022,14,0.11791014879983919,236.3,False,,,,,,,,,
bt_dkgrec_l05,original,2022,15,0.1063382180674645,252.8,True,0.005387458192349322,0.009512154690745274,0.04528985507246377,0.07065217391304347,0.02072490432533142,0.025857566184993235,0.035664617186356315,0.05497391095217182,best
bt_dkgrec_l05,original,2022,16,0.0960018908711297,271.2,False,,,,,,,,,
bt_dkgrec_l05,original,2022,17,0.08729450923333154,287.8,False,,,,,,,,,
bt_dkgrec_l05,original,2022,18,0.07948527753181733,304.4,False,,,,,,,,,
bt_dkgrec_l05,original,2022,19,0.07250945089475617,321.0,False,,,,,,,,,
bt_dkgrec_l05,original,2022,20,0.0667576138281937,337.5,True,0.006143164997610992,0.011004066190165085,0.04891304347826087,0.07246376811594203,0.02193950739147893,0.0270790062557299,0.037684361733274774,0.056418546228328835,best
bt_dkgrec_l05,original,2022,21,0.0618730959655268,355.9,False,,,,,,,,,
bt_dkgrec_l05,original,2022,22,0.0570362558698973,372.5,False,,,,,,,,,
bt_dkgrec_l05,original,2022,23,0.05305719163317702,389.1,False,,,,,,,,,
